id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,,
111,1307,Visa,Debit,4212262433992060,Oct-21,186,YES,2,$17280,Jan-06,2012,,
5060,1095,Visa,Debit,4264613897925470,Feb-20,66,YES,1,$14761,Oct-06,2011,,
335,1095,Visa,Debit,4476982543719360,Aug-22,789,YES,1,$15158,Jan-14,2014,,
4691,1095,Visa,Debit,4761404556606270,Jun-21,579,YES,1,$16464,Sep-08,2009,,
5461,1095,Mastercard,Debit,5157599614216840,Nov-17,354,YES,2,$19100,Nov-06,2007,,
5669,1095,Mastercard,Debit,5162155568271000,Mar-22,367,YES,1,$19332,Nov-12,2012,,
5150,1729,Mastercard,Debit,5028193312710760,Jan-20,644,YES,2,$39431,Oct-09,2016,,
4634,1466,Mastercard,Credit,5801402411608920,Oct-24,190,NO,1,$9800,Sep-07,2015,,
5884,1466,Mastercard,Debit,5946854129119700,Sep-20,405,YES,1,$1866,Dec-07,2014,,
6055,1226,Visa,Debit (Prepaid),4856808577039430,Oct-24,49,YES,1,$64,Dec-11,2011,,
4159,1226,Mastercard,Credit,5191953132741850,Apr-21,7,YES,2,$9600,Aug-05,2013,,
2231,1226,Visa,Debit,4703449084120210,Jun-23,540,YES,1,$10000,Mar-09,2012,,
4126,1755,Discover,Credit,6489729869810930,Mar-21,894,YES,1,$7600,Aug-04,2011,,
998,1755,Mastercard,Debit (Prepaid),5346535957222080,Sep-24,883,YES,2,$44,Feb-02,2012,,
4228,1755,Visa,Debit,4467616812518970,Oct-20,60,YES,1,$12519,Aug-07,2009,,
2857,1755,Mastercard,Debit,5658596727246390,Feb-10,436,YES,1,$4067,May-04,2020,,
1248,1755,Visa,Debit,4353998165821080,Oct-16,159,YES,2,$367,Feb-10,2015,,
1315,1755,Mastercard,Credit,5560819053137810,Sep-17,173,YES,2,$9400,Feb-13,2013,,
558,475,Mastercard,Debit,5377432030711900,Jan-22,246,YES,1,$15579,Jan-20,2020,,
4975,1956,Visa,Credit,4208305792316900,Sep-06,135,YES,1,$11500,Oct-02,2009,,
5642,1956,Discover,Credit,6679312666731130,Sep-21,558,NO,2,$9500,Nov-11,2011,,
1125,1956,Visa,Debit,4898677117108640,Jan-23,802,YES,1,$13356,Feb-07,2007,,
2451,1956,Visa,Debit,4727180781671600,Feb-20,986,YES,1,$16385,Apr-03,2011,,
320,706,Visa,Credit,4395042092797750,Nov-23,115,YES,2,$12500,Jan-13,2013,,
4284,706,Amex,Credit,328201278531872,May-17,545,YES,1,$13700,Aug-09,2013,,
5114,474,Mastercard,Debit,5786077092120630,Oct-21,819,YES,1,$37303,Oct-08,2011,,
2493,474,Visa,Credit,4700082044427650,Apr-15,487,YES,1,$16900,Apr-05,2014,,
3844,474,Mastercard,Debit,5171516474516120,Nov-20,781,YES,2,$33723,Jul-08,2010,,
4034,474,Discover,Credit,6646752478037210,Sep-22,583,YES,2,$14600,Jul-15,2015,,
2218,474,Mastercard,Debit,5707467948750610,Mar-22,233,YES,1,$38084,Mar-09,2010,,
5845,474,Visa,Credit,4920320482307220,Jan-21,328,YES,2,$22300,Dec-05,2014,,
5406,1259,Mastercard,Debit,5789225518676860,Nov-24,375,YES,2,$62760,Nov-04,2010,,
3422,1259,Mastercard,Debit (Prepaid),5018503647518450,Jun-22,319,YES,1,$62,Jun-09,2009,,
5913,1259,Visa,Debit (Prepaid),4998693162966560,Aug-23,839,YES,1,$76,Dec-07,2011,,
2045,1259,Mastercard,Debit,5932390608727770,Apr-14,612,YES,1,$98334,Mar-03,2007,,
3289,1259,Mastercard,Debit,5681560415834990,Apr-21,699,YES,2,$141391,Jun-05,2005,,
2006,1259,Visa,Debit,4606036624560530,Jul-22,40,YES,1,$78790,Mar-97,2011,,
3384,320,Mastercard,Debit,5421302444823980,Sep-24,889,NO,2,$15292,Jun-08,2011,,
1144,320,Mastercard,Debit,5621833591257810,Oct-12,690,YES,3,$11696,Feb-08,2015,,
1405,93,Amex,Credit,338538414564400,Sep-24,557,YES,2,$11400,Feb-20,2020,,
1577,93,Mastercard,Debit (Prepaid),5469525970132470,Feb-20,372,YES,2,$0,Feb-20,2020,,
6028,93,Visa,Debit,4476003414984390,Jan-24,865,YES,2,$10198,Dec-10,2013,,
6091,93,Visa,Credit,4231335586694000,Feb-21,441,YES,1,$1800,Dec-13,2013,,
6001,1182,Mastercard,Debit,5751184311438390,Dec-21,718,YES,1,$5716,Dec-10,2020,,
2852,150,Discover,Credit,6252296592576200,May-20,976,YES,3,$22400,May-04,2015,,
2505,150,Mastercard,Debit,5331973058778540,Sep-21,39,YES,2,$16872,Apr-06,2010,,
5775,150,Visa,Debit,4566084725252870,Jun-18,347,YES,2,$7202,Dec-01,2016,,
1578,1327,Mastercard,Debit,5190283651450150,Nov-22,789,YES,1,$15516,Feb-20,2020,,
1579,1327,Mastercard,Debit,5392366156419130,Aug-21,97,YES,1,$18462,Feb-20,2020,,
5019,784,Discover,Credit,6314230753727330,Aug-23,102,YES,1,$7800,Oct-05,2008,,
347,784,Mastercard,Debit (Prepaid),5890249738384580,Nov-22,136,YES,2,$64,Jan-15,2015,,
3373,784,Amex,Credit,374653971503597,Aug-23,358,YES,2,$15400,Jun-08,2015,,
4987,784,Mastercard,Debit (Prepaid),5985099169659260,Feb-12,13,YES,1,$12,Oct-03,2012,,
1580,1471,Mastercard,Credit,5171329824996070,Feb-24,23,YES,1,$5900,Feb-20,2020,,
3094,1471,Mastercard,Credit,5155511243348830,Feb-20,151,YES,1,$7900,May-11,2011,,
1581,367,Mastercard,Debit (Prepaid),5049338760336900,Apr-22,43,NO,1,$83,Feb-20,2020,,
1582,367,Mastercard,Credit,5395773293219040,Apr-24,11,YES,2,$6200,Feb-20,2020,,
4326,1050,Mastercard,Debit,5044933895270370,Apr-22,812,YES,2,$2072,Aug-10,2010,,
3472,1050,Mastercard,Debit,5254337924232890,Jul-24,93,YES,2,$10224,Jun-10,2016,,
5214,1050,Visa,Debit (Prepaid),4475716128209820,Nov-19,237,YES,2,$49,Oct-10,2010,,
2661,207,Visa,Credit,4842107930686430,Jan-22,786,YES,1,$7700,Apr-10,2010,,
2506,207,Mastercard,Debit,5584705161928720,May-23,188,YES,1,$16266,Apr-06,2007,,
2143,207,Mastercard,Debit (Prepaid),5657038959779900,Dec-15,742,YES,2,$9,Mar-07,2015,,
2260,207,Visa,Debit,4149979947275480,Feb-21,426,YES,2,$5141,Mar-10,2010,,
385,207,Visa,Credit,4612008256325590,Sep-22,929,YES,1,$5800,Jan-19,2019,,
1583,1838,Mastercard,Debit,5230052090763940,Jun-24,621,YES,2,$1990,Feb-20,2020,,
5002,798,Amex,Credit,328675535875605,Aug-10,66,YES,1,$13900,Oct-04,2010,,
2833,798,Visa,Credit,4075750138489650,Jul-22,157,YES,2,$19700,May-02,2011,,
5870,798,Visa,Debit,4415565987469370,Sep-20,811,YES,2,$29740,Dec-06,2011,,
963,798,Visa,Debit,4905345487591740,Jul-23,814,YES,2,$30039,Feb-98,2010,,
2693,1207,Mastercard,Credit,5670831659213510,Nov-20,143,YES,1,$16800,Apr-12,2012,,
6056,1207,Visa,Debit,4093103228262000,Aug-21,507,YES,1,$17010,Dec-11,2011,,
5805,1207,Discover,Credit,6135310578604020,Jan-14,814,YES,2,$22800,Dec-04,2016,,
3138,1012,Visa,Debit,4078119028995750,Dec-22,754,YES,1,$21086,May-13,2013,,
3580,1012,Mastercard,Debit,5893405968354190,Aug-15,336,YES,1,$14531,Jun-14,2014,,
4896,844,Mastercard,Credit,5516761014693880,Dec-24,683,NO,2,$8900,Sep-16,2016,,
3445,844,Visa,Credit,4150285670737080,May-13,896,YES,1,$10000,Jun-09,2016,,
5234,334,Mastercard,Debit,5526459784807770,Apr-22,100,YES,1,$14227,Oct-11,2012,,
5595,334,Discover,Credit,6179911986106180,Apr-21,135,YES,2,$11200,Nov-10,2010,,
2522,334,Amex,Credit,320108465182734,Feb-20,764,YES,1,$9500,Apr-07,2010,,
813,815,Visa,Credit,4477489362734990,Jan-20,49,YES,1,$5200,Jan-20,2020,,
1393,815,Visa,Debit (Prepaid),4476092248320970,Apr-19,428,YES,1,$111,Feb-19,2019,,
5964,1100,Mastercard,Debit,5574826533473280,Jun-21,598,YES,1,$14532,Dec-09,2020,,
5079,1100,Mastercard,Debit,5689403704245010,Oct-24,108,YES,1,$30044,Oct-07,2011,,
559,407,Mastercard,Debit,5450745036208910,Jul-21,706,YES,2,$21749,Jan-20,2020,,
1406,407,Amex,Credit,372726260198911,Feb-20,995,YES,2,$15800,Feb-20,2020,,
560,407,Mastercard,Debit (Prepaid),5841671678505470,Jul-22,278,YES,2,$22,Jan-20,2020,,
428,407,Discover,Credit,6747626667389440,Feb-20,65,YES,1,$14300,Jan-20,2020,,
5780,1244,Mastercard,Debit,5984546339755580,Feb-24,332,YES,1,$14270,Dec-02,2014,,
5885,1740,Mastercard,Debit,5823990893060360,May-11,972,YES,2,$23189,Dec-07,2008,,
2382,1740,Mastercard,Debit,5039643704248500,Jan-21,50,YES,1,$20612,Mar-19,2019,,
1584,1740,Mastercard,Debit,5489350596141110,Nov-21,288,YES,2,$22424,Feb-20,2020,,
5338,1740,Mastercard,Debit,5691295319611630,Oct-19,19,YES,1,$17748,Oct-19,2019,,
4248,1754,Mastercard,Debit,5989917343937140,Jun-22,242,YES,1,$3039,Aug-08,2008,,
2898,1184,Mastercard,Debit,5561480222242740,May-20,302,YES,1,$39751,May-06,2007,,
6107,1184,Mastercard,Debit,5665263552569680,Dec-15,279,YES,1,$27876,Dec-15,2015,,
4202,1184,Mastercard,Debit,5091620986065390,Nov-23,902,YES,2,$21743,Aug-07,2007,,
4897,1184,Mastercard,Debit,5989681266336080,Aug-23,683,YES,2,$21120,Sep-16,2016,,
3932,1184,Mastercard,Debit,5827454191464280,Jul-20,580,YES,1,$29828,Jul-10,2011,,
1585,1440,Mastercard,Debit,5351854633422430,Nov-21,520,NO,1,$9740,Feb-20,2020,,
2104,200,Discover,Credit,6988770500713540,Apr-07,936,YES,2,$14600,Mar-06,2014,,
2875,200,Amex,Credit,342172377890381,Apr-23,59,YES,2,$1400,May-05,2009,,
1339,200,Mastercard,Debit,5950906892579650,Mar-14,93,YES,1,$18552,Feb-14,2014,,
3970,1446,Mastercard,Debit,5886248864335240,Feb-20,334,YES,2,$14624,Jul-11,2015,,
3160,1446,Amex,Credit,351994837631702,Dec-22,441,YES,2,$2600,May-15,2015,,
1857,1446,Visa,Debit (Prepaid),4381421188201280,Jun-22,539,YES,3,$84,Feb-20,2020,,
3181,1446,Visa,Debit,4770102025264540,Feb-20,63,NO,1,$9915,May-16,2016,,
2002,1263,Mastercard,Debit,5071178142278660,Jan-21,738,YES,2,$9094,Mar-93,2011,,
140,1263,Visa,Debit,4195281570309950,Dec-20,740,YES,1,$16513,Jan-07,2011,,
1445,1263,Discover,Credit,6270499029618520,Feb-20,54,YES,1,$8700,Feb-20,2020,,
1586,1483,Mastercard,Debit,5411753379806530,Aug-21,353,YES,1,$19952,Feb-20,2020,,
814,1483,Visa,Debit,4044367850806590,Nov-22,109,YES,1,$17804,Jan-20,2020,,
561,1085,Mastercard,Debit,5249605791833250,Aug-23,248,YES,1,$33150,Jan-20,2020,,
1587,1085,Mastercard,Debit (Prepaid),5078613769637210,Feb-20,332,NO,1,$57,Feb-20,2020,,
5235,1085,Mastercard,Debit (Prepaid),5492728789081200,Nov-22,819,YES,1,$55,Oct-11,2011,,
1588,1961,Mastercard,Debit,5207287536817610,Feb-20,808,YES,2,$8668,Feb-20,2020,,
1589,1961,Mastercard,Credit,5141137948796470,Feb-20,787,YES,2,$10200,Feb-20,2020,,
5859,776,Mastercard,Debit,5370555414100100,Oct-20,89,YES,1,$48344,Dec-06,2006,,
3105,776,Visa,Debit,4147569007175920,Jul-20,384,YES,2,$25020,May-11,2011,,
354,890,Mastercard,Debit,5029029711457480,Sep-23,75,YES,1,$19573,Jan-16,2016,,
5799,890,Visa,Credit,4983572770371790,May-22,261,NO,2,$16500,Dec-03,2011,,
1135,1445,Amex,Credit,388851984396675,Feb-22,934,YES,1,$11000,Feb-08,2010,,
5753,1445,Discover,Credit,6800970747167320,Apr-22,163,YES,2,$10200,Dec-97,2011,,
3722,1445,Visa,Credit,4653647692892120,Apr-20,933,YES,2,$12800,Jul-04,2006,,
4716,1445,Mastercard,Debit,5921922339179100,Jan-22,885,YES,2,$14029,Sep-09,2010,,
2899,1445,Mastercard,Debit,5075248077516620,Aug-22,860,YES,2,$11641,May-06,2010,,
562,74,Mastercard,Debit,5419249022493260,Jan-20,523,YES,1,$15568,Jan-20,2020,,
4027,74,Visa,Debit,4135630980212800,Jun-22,74,YES,1,$19746,Jul-14,2014,,
1307,74,Visa,Debit,4901356321424930,Jul-20,92,NO,1,$17682,Feb-12,2012,,
815,1216,Visa,Debit,4594854252534730,Sep-21,433,YES,1,$19893,Jan-20,2020,,
1858,1216,Visa,Debit (Prepaid),4465883481384440,Aug-24,709,YES,2,$69,Feb-20,2020,,
1590,1216,Mastercard,Debit,5163175843379230,Oct-24,239,YES,2,$21800,Feb-20,2020,,
1859,1216,Visa,Debit,4337391914435650,Apr-23,598,YES,2,$24759,Feb-20,2020,,
816,1216,Visa,Debit,4013113950319140,Aug-23,885,YES,2,$644,Jan-20,2020,,
817,1216,Visa,Credit,4225269665088000,Oct-21,215,YES,2,$6100,Jan-20,2020,,
4060,797,Visa,Credit,4992091996146630,Nov-23,627,NO,2,$4400,Jul-17,2017,,
4095,797,Visa,Debit,4536417512741950,Dec-99,686,YES,1,$34886,Aug-99,2010,,
350,797,Visa,Debit,4627972690876310,Jun-21,920,YES,1,$20779,Jan-15,2015,,
818,797,Visa,Debit,4324511886426070,Jan-20,143,YES,2,$32922,Jan-20,2020,,
3127,797,Visa,Debit,4780648737008530,Jan-19,156,YES,2,$42491,May-12,2012,,
4391,797,Mastercard,Debit,5703345270711620,Nov-23,711,YES,1,$24550,Aug-12,2012,,
2839,797,Mastercard,Debit,5326004022460540,Apr-23,904,YES,1,$36309,May-03,2006,,
5339,797,Mastercard,Debit,5801528715979980,Mar-23,805,YES,2,$27817,Oct-19,2019,,
5428,797,Mastercard,Debit,5493144869722770,May-21,307,YES,1,$28912,Nov-05,2012,,
429,610,Discover,Credit,6177133816659180,Jan-20,302,YES,2,$4500,Jan-20,2020,,
819,610,Visa,Credit,4947659638273190,Jan-23,695,YES,1,$17500,Jan-20,2020,,
820,610,Visa,Credit,4578018721325730,Jul-23,280,YES,1,$19100,Jan-20,2020,,
398,610,Amex,Credit,394664650626942,Jan-20,643,YES,1,$15100,Jan-20,2020,,
4968,1917,Mastercard,Debit (Prepaid),5180494711434590,Mar-19,412,YES,1,$66,Oct-02,2011,,
5556,1917,Amex,Credit,341912249556142,Jun-24,300,YES,2,$13000,Nov-09,2009,,
2129,1917,Visa,Debit,4592739942111810,Mar-21,512,YES,2,$20428,Mar-06,2009,,
5803,1917,Amex,Credit,371160621699651,Dec-21,521,YES,2,$8600,Dec-04,2009,,
1860,975,Visa,Debit,4039295566770810,May-21,214,YES,1,$7225,Feb-20,2020,,
1591,975,Mastercard,Debit (Prepaid),5550636179517350,Oct-22,671,YES,2,$104,Feb-20,2020,,
1340,109,Mastercard,Debit,5301549251992550,Oct-21,773,YES,1,$27762,Feb-14,2014,,
1861,109,Visa,Credit,4792943022971290,Nov-20,451,NO,1,$9300,Feb-20,2020,,
4076,547,Mastercard,Debit (Prepaid),5650397088790790,Jan-20,359,YES,2,$104,Jul-19,2019,,
4461,547,Mastercard,Debit,5886374501408300,Jan-19,7,YES,1,$16102,Aug-17,2017,,
5298,547,Visa,Debit,4234149459347900,Sep-24,314,YES,1,$14995,Oct-14,2014,,
5526,547,Mastercard,Debit,5656868060475080,Oct-11,891,NO,1,$20998,Nov-08,2008,,
1592,347,Mastercard,Debit,5633556097120820,Feb-20,849,YES,2,$17846,Feb-20,2020,,
2751,347,Visa,Credit,4663448396973760,Sep-21,346,YES,2,$6100,Apr-15,2015,,
821,347,Visa,Debit,4587404224170420,Feb-21,289,YES,2,$22077,Jan-20,2020,,
4489,201,Mastercard,Credit,5392066860810670,Oct-21,353,YES,1,$6900,Sep-95,2009,,
5236,201,Mastercard,Debit,5081378671244250,Dec-16,401,YES,1,$11679,Oct-11,2011,,
2494,201,Visa,Credit,4825820548818210,Nov-24,558,YES,1,$10100,Apr-05,2013,,
822,1368,Visa,Credit,4715313292165010,Apr-20,370,YES,1,$13400,Jan-20,2020,,
4772,1368,Mastercard,Debit,5579604502736650,Oct-23,799,YES,1,$21792,Sep-10,2013,,
563,1547,Mastercard,Debit,5158576738638750,Sep-21,196,NO,2,$18856,Jan-20,2020,,
3630,1547,Mastercard,Debit (Prepaid),5896024181595030,Nov-21,867,YES,1,$77,Jun-18,2018,,
2531,1812,Mastercard,Debit,5995209262760870,Apr-23,430,NO,1,$33557,Apr-07,2013,,
564,1812,Mastercard,Debit (Prepaid),5638069209131410,Nov-22,466,NO,1,$19,Jan-20,2020,,
6068,1379,Mastercard,Debit,5855558054744010,Jun-23,878,YES,1,$18784,Dec-12,2012,,
2604,1379,Mastercard,Debit,5800056520721640,Feb-21,92,YES,1,$16668,Apr-09,2009,,
4796,1379,Visa,Credit,4164100335475850,Oct-22,338,YES,1,$10300,Sep-10,2010,,
5215,1379,Visa,Debit,4808036256579380,Nov-17,592,YES,2,$12460,Oct-10,2010,,
2780,82,Mastercard,Debit (Prepaid),5037837734992920,Dec-19,383,YES,1,$78,Apr-18,2018,,
2900,1053,Mastercard,Credit,5506401194150440,Jul-21,939,YES,3,$9200,May-06,2009,,
2311,1053,Mastercard,Debit,5546844697242380,May-18,523,NO,2,$21166,Mar-13,2013,,
3771,1053,Mastercard,Debit (Prepaid),5546611218301210,Mar-20,223,YES,1,$61,Jul-06,2011,,
1862,1893,Visa,Credit,4650382070645840,Oct-22,900,YES,2,$7600,Feb-20,2020,,
1863,955,Visa,Credit,4732842191322140,Jun-22,847,YES,2,$1100,Feb-20,2020,,
565,955,Mastercard,Debit,5613716530357430,Apr-21,405,YES,1,$20576,Jan-20,2020,,
5723,955,Mastercard,Debit,5884682122700410,Nov-22,856,YES,1,$13254,Nov-16,2016,,
1366,955,Mastercard,Debit,5653775383513650,Sep-23,867,YES,2,$12887,Feb-16,2016,,
1367,856,Mastercard,Credit,5327278156671960,Mar-18,105,YES,2,$26800,Feb-16,2016,,
4851,856,Mastercard,Debit,5524896778714380,May-23,673,NO,1,$62861,Sep-13,2013,,
1285,856,Visa,Debit,4938580795028350,Jul-15,12,NO,1,$61399,Feb-11,2011,,
2880,1361,Mastercard,Debit,5046881432224650,Jul-13,229,YES,2,$1513,May-05,2008,,
4950,1361,Mastercard,Debit,5577172894705200,Oct-20,459,YES,2,$14767,Oct-01,2012,,
2706,261,Visa,Debit,4234542365249670,Feb-22,25,YES,1,$23781,Apr-12,2012,,
2589,261,Visa,Debit,4757706847861770,Jun-08,121,YES,1,$26891,Apr-08,2010,,
6129,261,Visa,Debit,4373244578328860,May-18,827,YES,1,$32285,Dec-16,2016,,
6076,261,Visa,Debit,4217828092270660,Apr-21,909,YES,1,$30650,Dec-12,2012,,
30,261,Visa,Credit,4572295668772640,Apr-22,795,YES,2,$14200,Jan-02,2006,,
4852,64,Mastercard,Debit,5127580610063400,Jan-24,797,YES,1,$17612,Sep-13,2013,,
5429,64,Mastercard,Credit,5194937321345580,Mar-20,811,YES,2,$12200,Nov-05,2020,,
823,1864,Visa,Debit,4470881135036520,Sep-20,27,NO,1,$33306,Jan-20,2020,,
1864,1768,Visa,Debit,4738058846626250,Feb-20,717,YES,1,$14149,Feb-20,2020,,
1341,1151,Mastercard,Debit,5643282528177270,Feb-18,475,YES,1,$429,Feb-14,2014,,
5006,1151,Mastercard,Credit,5421621953594430,Sep-24,692,YES,2,$100,Oct-04,2004,,
2983,1151,Visa,Debit,4973211658227260,May-22,524,YES,2,$495,May-08,2010,,
5279,356,Visa,Debit,4137526666130090,Mar-20,698,YES,2,$18395,Oct-13,2013,,
5605,356,Mastercard,Debit,5464831011600290,Sep-24,462,YES,1,$21808,Nov-10,2010,,
3132,356,Mastercard,Debit,5261666772953090,Jan-18,761,YES,1,$39192,May-13,2013,,
3251,356,Mastercard,Debit,5812893386791850,Jul-12,51,YES,2,$14100,Jun-03,2010,,
2312,356,Mastercard,Debit,5636837846692550,Apr-21,859,YES,1,$15771,Mar-13,2013,,
3018,1393,Visa,Debit,4412200129683780,May-21,930,YES,2,$8845,May-09,2010,,
1865,1393,Visa,Credit,4468863439550660,May-24,156,NO,2,$10000,Feb-20,2020,,
824,865,Visa,Credit,4756798568797970,Jan-20,94,YES,2,$4000,Jan-20,2020,,
4028,865,Visa,Debit,4557723574146810,Apr-21,794,YES,2,$27832,Jul-14,2014,,
3832,865,Amex,Credit,322743779978257,Jul-24,346,YES,1,$9200,Jul-08,2011,,
4356,865,Amex,Credit,312193617939506,Oct-22,789,YES,2,$2000,Aug-11,2011,,
5237,865,Mastercard,Debit,5321173022884490,Mar-21,666,NO,1,$24546,Oct-11,2011,,
566,1914,Mastercard,Credit,5916703381443040,Jun-24,396,YES,1,$10400,Jan-20,2020,,
2368,1641,Visa,Credit,4500938920704810,Nov-20,263,YES,2,$1900,Mar-17,2017,,
825,707,Visa,Debit,4468428983030580,Feb-20,92,YES,1,$1862,Jan-20,2020,,
4327,3,Mastercard,Debit (Prepaid),5568042569458340,Apr-23,833,NO,1,$80,Aug-10,2010,,
2157,3,Visa,Debit (Prepaid),4642421771052120,Jan-22,909,YES,1,$65,Mar-07,2010,,
4835,3,Mastercard,Debit (Prepaid),5175412661393750,Aug-23,399,NO,1,$62,Sep-12,2012,,
3597,3,Visa,Debit,4075087878669700,May-23,818,YES,2,$13515,Jun-15,2015,,
3787,754,Visa,Debit,4011865942072120,Apr-21,749,YES,1,$6138,Jul-06,2016,,
5380,754,Mastercard,Debit,5528157431199960,Jul-20,556,YES,2,$8048,Nov-02,2013,,
4122,754,Visa,Debit,4818819509291180,Mar-22,727,YES,2,$2898,Aug-03,2008,,
6002,754,Mastercard,Debit,5016418727270130,Sep-21,348,YES,1,$9,Dec-10,2013,,
2219,754,Mastercard,Debit,5298387414396120,Nov-24,243,YES,2,$4260,Mar-09,2012,,
5450,754,Amex,Credit,337641023717610,Aug-23,902,YES,2,$10100,Nov-06,2010,,
3423,148,Mastercard,Debit,5074266637803820,Mar-17,211,YES,2,$17471,Jun-09,2012,,
2144,148,Mastercard,Debit,5286304797515160,Dec-19,871,YES,1,$14054,Mar-07,2015,,
4288,148,Discover,Credit,6021090810005190,Jun-24,397,NO,1,$7600,Aug-09,2009,,
5851,148,Discover,Credit,6125621291819590,Apr-21,423,YES,1,$17400,Dec-06,2009,,
5585,148,Visa,Debit,4693550098600490,Jan-20,358,YES,1,$10077,Nov-09,2009,,
2376,127,Visa,Debit,4521071637980150,Aug-24,500,NO,2,$10702,Mar-18,2018,,
988,127,Mastercard,Credit,5210580835995040,Apr-21,925,YES,1,$10600,Feb-01,2010,,
1086,127,Mastercard,Debit,5854998590853760,Jun-17,732,YES,1,$9180,Feb-06,2020,,
4692,1675,Visa,Debit,4666278208440960,Jul-16,682,YES,1,$20074,Sep-08,2011,,
3473,1675,Mastercard,Debit,5418223001029970,Jun-21,550,NO,2,$33746,Jun-10,2010,,
2372,1675,Mastercard,Debit,5450223883062550,Dec-23,64,NO,1,$37722,Mar-18,2018,,
1355,747,Mastercard,Credit,5297975423650570,Jan-22,978,YES,2,$6100,Feb-15,2015,,
2287,747,Visa,Debit,4704027936633990,Jan-13,486,YES,1,$21952,Mar-11,2011,,
2549,747,Visa,Debit,4893820018017240,Feb-20,319,YES,1,$18217,Apr-07,2008,,
3119,747,Mastercard,Debit,5241795986089990,Sep-17,783,YES,1,$16565,May-12,2012,,
2116,1942,Mastercard,Debit (Prepaid),5543220640561240,Sep-21,154,YES,2,$81,Mar-06,2018,,
246,1942,Visa,Debit (Prepaid),4709797841612620,Jun-22,186,YES,2,$11,Jan-10,2010,,
5781,1942,Mastercard,Debit,5622083190963610,Jun-24,770,YES,2,$0,Dec-02,2009,,
6086,452,Mastercard,Debit (Prepaid),5461456632473040,Jun-15,953,YES,1,$57,Dec-13,2013,,
5700,452,Mastercard,Debit,5480854171366540,Jun-24,229,YES,1,$24274,Nov-14,2014,,
4249,452,Mastercard,Debit,5576250646108810,Apr-21,837,YES,1,$33166,Aug-08,2009,,
1866,452,Visa,Debit,4957232481366750,Dec-24,916,YES,1,$21820,Feb-20,2020,,
4451,452,Visa,Debit,4916726529470750,Feb-20,702,YES,2,$19264,Aug-15,2015,,
1867,1157,Visa,Debit (Prepaid),4204541801800660,Dec-20,998,YES,1,$77,Feb-20,2020,,
4250,1534,Mastercard,Debit,5850069301598700,Mar-21,390,YES,1,$26136,Aug-08,2009,,
6102,1534,Mastercard,Debit,5002425450787700,Mar-24,269,YES,1,$27771,Dec-14,2014,,
2947,1086,Visa,Debit,4440995001444540,Sep-21,944,YES,1,$17117,May-07,2010,,
5301,1086,Amex,Credit,318192766245088,Nov-24,192,YES,2,$5400,Oct-15,2015,,
567,1984,Mastercard,Debit,5338290960851830,Dec-21,118,YES,1,$674,Jan-20,2020,,
4910,835,Mastercard,Debit (Prepaid),5400982759283570,Jul-23,348,YES,1,$58,Sep-17,2017,,
2334,835,Visa,Debit,4252835460924890,Jan-21,287,YES,2,$15851,Mar-14,2014,,
2288,835,Visa,Credit,4006785332636410,Jul-17,881,YES,1,$11000,Mar-11,2015,,
4773,835,Mastercard,Debit,5090031463070460,May-22,181,YES,2,$16377,Sep-10,2013,,
5115,758,Mastercard,Debit,5756920187269820,May-24,707,NO,2,$19127,Oct-08,2012,,
2662,758,Visa,Credit,4525162655452080,Jun-24,626,YES,1,$9200,Apr-10,2013,,
2181,758,Mastercard,Debit,5399696839533550,May-20,371,YES,2,$5553,Mar-08,2015,,
5931,758,Mastercard,Debit (Prepaid),5186584998717860,May-21,636,YES,1,$75,Dec-08,2008,,
5360,758,Visa,Credit,4927583161098660,Apr-03,720,YES,1,$7900,Nov-99,2005,,
1868,1795,Visa,Debit,4051778032991060,Aug-20,369,YES,1,$19250,Feb-20,2020,,
1869,1795,Visa,Debit (Prepaid),4659275859789140,Jul-20,92,YES,2,$96,Feb-20,2020,,
1593,1795,Mastercard,Debit,5205432675858930,Feb-20,584,YES,2,$5895,Feb-20,2020,,
1594,1795,Mastercard,Debit,5206418326928300,Oct-21,897,YES,1,$18891,Feb-20,2020,,
399,1795,Amex,Credit,392063695403858,Jan-24,497,YES,2,$1700,Jan-20,2020,,
1595,1795,Mastercard,Credit,5708264357731830,Jun-24,418,YES,2,$12700,Feb-20,2020,,
355,1221,Mastercard,Debit,5911728602130700,Mar-20,650,YES,1,$14892,Jan-16,2016,,
4561,1221,Visa,Credit,4002059636609260,Jun-23,735,YES,1,$8500,Sep-04,2011,,
4774,1221,Mastercard,Credit,5950660218711310,May-21,874,YES,1,$8500,Sep-10,2011,,
4693,1221,Visa,Credit,4173425142689190,Sep-20,872,NO,2,$7400,Sep-08,2011,,
568,1821,Mastercard,Debit,5034815911594020,Nov-24,490,NO,2,$18048,Jan-20,2020,,
1870,1821,Visa,Credit,4137037054113510,Oct-22,432,YES,1,$12500,Feb-20,2020,,
826,1821,Visa,Debit,4404843838323840,May-24,806,YES,2,$12838,Jan-20,2020,,
3281,1248,Visa,Debit,4737713633389780,Nov-08,17,YES,1,$14725,Jun-04,2008,,
5787,1248,Amex,Credit,377035380135401,Jul-20,451,YES,1,$9600,Dec-03,2010,,
5320,1248,Amex,Credit,338137732685669,Dec-17,258,YES,2,$11000,Oct-17,2017,,
